,,,,,,
,ETF statistics ,,,,Example command:,
,,GOOGLEFINANCE - Google Docs Editors Help,,,,"GOOGLEFINANCE(""NASDAQ:GOOG"", ""price"", DATE(2014,1,1), DATE(2014,12,31), ""DAILY"")

"
,,Date,Price (Closing),,,
,,Date,Close,,"if we're want historical data for all the ETFs on some big list we compile from Morningstar or Google or wherever,  we can use Sheets' functions to ""for-each"" through all of em and put all the data in Sheets properly",
,,6/16/2020 16:00:00,242.85,,,
,,6/17/2020 16:00:00,243.62,,,
,,6/18/2020 16:00:00,244.28,,,
,,6/19/2020 16:00:00,244.24,,,
,,6/22/2020 16:00:00,246.74,,,
,,6/23/2020 16:00:00,248.84,,,
,,6/24/2020 16:00:00,243.71,,,
,,6/25/2020 16:00:00,246.03,,,
,,6/26/2020 16:00:00,240.22,,,
,,6/29/2020 16:00:00,242.84,,,
,,6/30/2020 16:00:00,247.6,,,
,,7/1/2020 16:00:00,250.49,,,
,,7/2/2020 16:00:00,252.19,,,
,,7/6/2020 16:00:00,258.39,,,
,,7/7/2020 16:00:00,256.61,,,
,,7/8/2020 16:00:00,259.99,,,
,,7/9/2020 16:00:00,262.18,,,
,,7/10/2020 16:00:00,263.97,,,
,,7/13/2020 16:00:00,258.54,,,
,,7/14/2020 16:00:00,260.37,,,
,,7/15/2020 16:00:00,260.9,,,
,,7/16/2020 16:00:00,259.12,,,
,,7/17/2020 16:00:00,259.42,,,
,,7/20/2020 16:00:00,266.78,,,
,,7/21/2020 16:00:00,264,,,
,,7/22/2020 16:00:00,264.93,,,
,,7/23/2020 16:00:00,258.01,,,
,,7/24/2020 16:00:00,255.56,,,
,,7/27/2020 16:00:00,260.12,,,
,,7/28/2020 16:00:00,256.81,,,
,,7/29/2020 16:00:00,259.77,,,
,,7/30/2020 16:00:00,261.13,,,
,,7/31/2020 16:00:00,265.79,,,
,,8/3/2020 16:00:00,269.38,,,
,,8/4/2020 16:00:00,270.38,,,
,,8/5/2020 16:00:00,271.05,,,
,,8/6/2020 16:00:00,274.64,,,
,,8/7/2020 16:00:00,271.47,,,
,,8/10/2020 16:00:00,270.31,,,
,,8/11/2020 16:00:00,265.19,,,
,,8/12/2020 16:00:00,271.86,,,
,,8/13/2020 16:00:00,272.48,,,
,,8/14/2020 16:00:00,272.16,,,
,,8/17/2020 16:00:00,275.32,,,
,,8/18/2020 16:00:00,277.97,,,
,,8/19/2020 16:00:00,276.1,,,
,,8/20/2020 16:00:00,279.93,,,
,,8/21/2020 16:00:00,281.87,,,
,,8/24/2020 16:00:00,283.63,,,
,,8/25/2020 16:00:00,285.86,,,
,,8/26/2020 16:00:00,291.96,,,
,,8/27/2020 16:00:00,291.05,,,
,,8/28/2020 16:00:00,292.53,,,
,,8/31/2020 16:00:00,294.88,,,
,,9/1/2020 16:00:00,299.92,,,
,,9/2/2020 16:00:00,302.76,,,
,,9/3/2020 16:00:00,287.41,,,
,,9/4/2020 16:00:00,283.58,,,
,,9/8/2020 16:00:00,269.95,,,
,,9/9/2020 16:00:00,277.88,,,
,,9/10/2020 16:00:00,272.34,,,
,,9/11/2020 16:00:00,270.45,,,
,,9/14/2020 16:00:00,275.16,,,
,,9/15/2020 16:00:00,279.06,,,
,,9/16/2020 16:00:00,274.61,,,
,,9/17/2020 16:00:00,270.32,,,
,,9/18/2020 16:00:00,266.87,,,
,,9/21/2020 16:00:00,267.51,,,
,,9/22/2020 16:00:00,272.48,,,
,,9/23/2020 16:00:00,264.16,,,
,,9/24/2020 16:00:00,265.39,,,
,,9/25/2020 16:00:00,271.56,,,
,,9/28/2020 16:00:00,277.2,,,
,,9/29/2020 16:00:00,275.95,,,
,,9/30/2020 16:00:00,277.84,,,
,,10/1/2020 16:00:00,282.25,,,
,,10/2/2020 16:00:00,274.31,,,
,,10/5/2020 16:00:00,280.16,,,
,,10/6/2020 16:00:00,275.16,,,
,,10/7/2020 16:00:00,279.92,,,
,,10/8/2020 16:00:00,281.41,,,
,,10/9/2020 16:00:00,285.71,,,
,,10/12/2020 16:00:00,294.53,,,
,,10/13/2020 16:00:00,294.52,,,
,,10/14/2020 16:00:00,292.06,,,
,,10/15/2020 16:00:00,290.1,,,
,,10/16/2020 16:00:00,288.51,,,
,,10/19/2020 16:00:00,283.8,,,
,,10/20/2020 16:00:00,284.41,,,
,,10/21/2020 16:00:00,284.19,,,
,,10/22/2020 16:00:00,284.18,,,
,,10/23/2020 16:00:00,284.74,,,
,,10/26/2020 16:00:00,280.47,,,
,,10/27/2020 16:00:00,282.66,,,
,,10/28/2020 16:00:00,271.64,,,
,,10/29/2020 16:00:00,276.39,,,
,,10/30/2020 16:00:00,269.38,,,
,,11/2/2020 16:00:00,269.98,,,
,,11/3/2020 16:00:00,274.65,,,
,,11/4/2020 16:00:00,286.91,,,
,,11/5/2020 16:00:00,294.39,,,
,,11/6/2020 16:00:00,294.61,,,
,,11/9/2020 16:00:00,288.59,,,
,,11/10/2020 16:00:00,283.42,,,
,,11/11/2020 16:00:00,289.76,,,
,,11/12/2020 16:00:00,288.4,,,
,,11/13/2020 16:00:00,290.93,,,
,,11/16/2020 16:00:00,293.2,,,
,,11/17/2020 16:00:00,292.27,,,
,,11/18/2020 16:00:00,290.11,,,
,,11/19/2020 16:00:00,292.38,,,
,,11/20/2020 16:00:00,290.38,,,
,,11/23/2020 16:00:00,290.39,,,
,,11/24/2020 16:00:00,294.47,,,
,,11/25/2020 16:00:00,296.28,,,
,,11/27/2020 13:00:00,299.01,,,
,,11/30/2020 16:00:00,299.62,,,
,,12/1/2020 16:00:00,303.46,,,
,,12/2/2020 16:00:00,303.85,,,
,,12/3/2020 16:00:00,304.28,,,
,,12/4/2020 16:00:00,305.52,,,
,,12/7/2020 16:00:00,307.25,,,
,,12/8/2020 16:00:00,308.29,,,
,,12/9/2020 16:00:00,301.31,,,
,,12/10/2020 16:00:00,302.52,,,
,,12/11/2020 16:00:00,301.85,,,
,,12/14/2020 16:00:00,304.04,,,
,,12/15/2020 16:00:00,307.29,,,
,,12/16/2020 16:00:00,308.98,,,
,,12/17/2020 16:00:00,311,,,
,,12/18/2020 16:00:00,310.06,,,
,,12/21/2020 16:00:00,308.92,,,
,,12/22/2020 16:00:00,309.76,,,
,,12/23/2020 16:00:00,308.2,,,
,,12/24/2020 13:00:00,309.56,,,
,,12/28/2020 16:00:00,312.68,,,
,,12/29/2020 16:00:00,312.96,,,
,,12/30/2020 16:00:00,312.97,,,
,,12/31/2020 16:00:00,313.74,,,
,,1/4/2021 16:00:00,309.31,,,
,,1/5/2021 16:00:00,311.86,,,
,,1/6/2021 16:00:00,307.54,,,
,,1/7/2021 16:00:00,314.98,,,
,,1/8/2021 16:00:00,319.03,,,
,,1/11/2021 16:00:00,314.42,,,
,,1/12/2021 16:00:00,313.92,,,
,,1/13/2021 16:00:00,316.04,,,
,,1/14/2021 16:00:00,314.35,,,
,,1/15/2021 16:00:00,311.86,,,
,,1/19/2021 16:00:00,316.41,,,
,,1/20/2021 16:00:00,323.77,,,
,,1/21/2021 16:00:00,326.36,,,
,,1/22/2021 16:00:00,325.42,,,
,,1/25/2021 16:00:00,328.11,,,
,,1/26/2021 16:00:00,328.59,,,
,,1/27/2021 16:00:00,319.43,,,
,,1/28/2021 16:00:00,321.32,,,
,,1/29/2021 16:00:00,314.56,,,
,,2/1/2021 16:00:00,322.42,,,
,,2/2/2021 16:00:00,327.68,,,
,,2/3/2021 16:00:00,326.38,,,
,,2/4/2021 16:00:00,330.24,,,
,,2/5/2021 16:00:00,331.36,,,
,,2/8/2021 16:00:00,333.58,,,
,,2/9/2021 16:00:00,333.51,,,
,,2/10/2021 16:00:00,332.75,,,
,,2/11/2021 16:00:00,334.58,,,
,,2/12/2021 16:00:00,336.45,,,
,,2/16/2021 16:00:00,335.54,,,
,,2/17/2021 16:00:00,333.93,,,
,,2/18/2021 16:00:00,332.47,,,
,,2/19/2021 16:00:00,331.02,,,
,,2/22/2021 16:00:00,322.44,,,
,,2/23/2021 16:00:00,321.48,,,
,,2/24/2021 16:00:00,324.13,,,
,,2/25/2021 16:00:00,312.83,,,
,,2/26/2021 16:00:00,314.14,,,
,,3/1/2021 16:00:00,323.59,,,
,,3/2/2021 16:00:00,318.4,,,
,,3/3/2021 16:00:00,309.16,,,
,,3/4/2021 16:00:00,304.1,,,
,,3/5/2021 16:00:00,308.68,,,
,,3/8/2021 16:00:00,299.94,,,
,,3/9/2021 16:00:00,311.77,,,
,,3/10/2021 16:00:00,310.88,,,
,,3/11/2021 16:00:00,318.04,,,
,,3/12/2021 16:00:00,315.46,,,
,,3/15/2021 16:00:00,318.83,,,
,,3/16/2021 16:00:00,320.58,,,
,,3/17/2021 16:00:00,321.9,,,
,,3/18/2021 16:00:00,312.04,,,
,,3/19/2021 16:00:00,313.14,,,
,,3/22/2021 16:00:00,318.61,,,
,,3/23/2021 16:00:00,317.22,,,
,,3/24/2021 16:00:00,311.87,,,
,,3/25/2021 16:00:00,311.33,,,
,,3/26/2021 16:00:00,316,,,
,,3/29/2021 16:00:00,315.91,,,
,,3/30/2021 16:00:00,314.32,,,
,,3/31/2021 16:00:00,319.13,,,
,,4/1/2021 16:00:00,324.57,,,
,,4/5/2021 16:00:00,331.05,,,
,,4/6/2021 16:00:00,330.82,,,
,,4/7/2021 16:00:00,331.62,,,
,,4/8/2021 16:00:00,335.08,,,
,,4/9/2021 16:00:00,337.11,,,
,,4/12/2021 16:00:00,336.67,,,
,,4/13/2021 16:00:00,340.6,,,
,,4/14/2021 16:00:00,336.51,,,
,,4/15/2021 16:00:00,341.61,,,
,,4/16/2021 16:00:00,342.01,,,
,,4/19/2021 16:00:00,338.88,,,
,,4/20/2021 16:00:00,336.41,,,
,,4/21/2021 16:00:00,339.29,,,
,,4/22/2021 16:00:00,335.2,,,
,,4/23/2021 16:00:00,339.42,,,
,,4/26/2021 16:00:00,341.63,,,
,,4/27/2021 16:00:00,340.15,,,
,,4/28/2021 16:00:00,339,,,
,,4/29/2021 16:00:00,340.22,,,
,,4/30/2021 16:00:00,337.99,,,
,,5/3/2021 16:00:00,336.19,,,
,,5/4/2021 16:00:00,330.14,,,
,,5/5/2021 16:00:00,329.03,,,
,,5/6/2021 16:00:00,331.51,,,
,,5/7/2021 16:00:00,334.2,,,
,,5/10/2021 16:00:00,325.76,,,
,,5/11/2021 16:00:00,325.31,,,
,,5/12/2021 16:00:00,316.89,,,
,,5/13/2021 16:00:00,319.34,,,
,,5/14/2021 16:00:00,326.39,,,
,,5/17/2021 16:00:00,324.41,,,
,,5/18/2021 16:00:00,322.22,,,
,,5/19/2021 16:00:00,322.59,,,
,,5/20/2021 16:00:00,328.83,,,
,,5/21/2021 16:00:00,327.01,,,
,,5/24/2021 16:00:00,332.51,,,
,,5/25/2021 16:00:00,332.97,,,
,,5/26/2021 16:00:00,334.13,,,
,,5/27/2021 16:00:00,332.88,,,
,,5/28/2021 16:00:00,333.93,,,
,,6/1/2021 16:00:00,332.82,,,
,,6/2/2021 16:00:00,333.47,,,
,,6/3/2021 16:00:00,330,,,
,,6/4/2021 16:00:00,335.6,,,
,,6/7/2021 16:00:00,336.6,,,
,,6/8/2021 16:00:00,336.76,,,
,,6/9/2021 16:00:00,336.84,,,
,,6/10/2021 16:00:00,340.35,,,
,,6/11/2021 16:00:00,341.24,,,
,,6/14/2021 16:00:00,344.51,,,
,,6/15/2021 16:00:00,342.26,,,
,,6/16/2021 16:00:00,341.01,,,
,,6/17/2021 16:00:00,345.34,,,
,,6/18/2021 16:00:00,342.63,,,
,,6/21/2021 16:00:00,344.36,,,
,,6/22/2021 16:00:00,347.57,,,
,,6/23/2021 16:00:00,347.74,,,
,,6/24/2021 16:00:00,349.89,,,
,,6/25/2021 16:00:00,349.46,,,
,,6/28/2021 16:00:00,353.71,,,
,,6/29/2021 16:00:00,354.99,,,
,,6/30/2021 16:00:00,354.43,,,
,,7/1/2021 16:00:00,354.57,,,
,,7/2/2021 16:00:00,358.64,,,
,,7/6/2021 16:00:00,360.19,,,
,,7/7/2021 16:00:00,360.95,,,
,,7/8/2021 16:00:00,358.77,,,
,,7/9/2021 16:00:00,361.01,,,
,,7/12/2021 16:00:00,362.42,,,
,,7/13/2021 16:00:00,362.42,,,
,,7/14/2021 16:00:00,363.07,,,
,,7/15/2021 16:00:00,360.52,,,
,,7/16/2021 16:00:00,357.6,,,
,,7/19/2021 16:00:00,354.67,,,
,,7/20/2021 16:00:00,358.79,,,
,,7/21/2021 16:00:00,361.56,,,
,,7/22/2021 16:00:00,363.95,,,
,,7/23/2021 16:00:00,368.2,,,
,,7/26/2021 16:00:00,368.49,,,
,,7/27/2021 16:00:00,364.43,,,
,,7/28/2021 16:00:00,365.83,,,
,,7/29/2021 16:00:00,366.48,,,
,,7/30/2021 16:00:00,364.57,,,
,,8/2/2021 16:00:00,364.6,,,
,,8/3/2021 16:00:00,366.81,,,
,,8/4/2021 16:00:00,367.34,,,
,,8/5/2021 16:00:00,369.67,,,
,,8/6/2021 16:00:00,368.05,,,
,,8/9/2021 16:00:00,368.73,,,
,,8/10/2021 16:00:00,366.84,,,
,,8/11/2021 16:00:00,366.21,,,
,,8/12/2021 16:00:00,367.53,,,
,,8/13/2021 16:00:00,368.82,,,
,,8/16/2021 16:00:00,368.98,,,
,,8/17/2021 16:00:00,365.73,,,
,,8/18/2021 16:00:00,362.21,,,
,,8/19/2021 16:00:00,363.96,,,
,,8/20/2021 16:00:00,367.73,,,
,,8/23/2021 16:00:00,373.23,,,
,,8/24/2021 16:00:00,374.37,,,
,,8/25/2021 16:00:00,374.8,,,
,,8/26/2021 16:00:00,372.42,,,
,,8/27/2021 16:00:00,376.04,,,
,,8/30/2021 16:00:00,380.26,,,
,,8/31/2021 16:00:00,379.95,,,
,,9/1/2021 16:00:00,380.58,,,
,,9/2/2021 16:00:00,380.4,,,
,,9/3/2021 16:00:00,381.57,,,
,,9/7/2021 16:00:00,382.11,,,
,,9/8/2021 16:00:00,380.78,,,
,,9/9/2021 16:00:00,379.47,,,
,,9/10/2021 16:00:00,376.59,,,
,,9/13/2021 16:00:00,376.33,,,
,,9/14/2021 16:00:00,375.26,,,
,,9/15/2021 16:00:00,378.05,,,
,,9/16/2021 16:00:00,378.31,,,
,,9/17/2021 16:00:00,373.83,,,
,,9/20/2021 16:00:00,365.7,,,
,,9/21/2021 16:00:00,366.15,,,
,,9/22/2021 16:00:00,369.57,,,
,,9/23/2021 16:00:00,372.98,,,
,,9/24/2021 16:00:00,373.33,,,
,,9/27/2021 16:00:00,370.35,,,
,,9/28/2021 16:00:00,359.87,,,
,,9/29/2021 16:00:00,359.28,,,
,,9/30/2021 16:00:00,357.96,,,
,,10/1/2021 16:00:00,360.18,,,
,,10/4/2021 16:00:00,352.62,,,
,,10/5/2021 16:00:00,357.38,,,
,,10/6/2021 16:00:00,359.67,,,
,,10/7/2021 16:00:00,362.97,,,
,,10/8/2021 16:00:00,361.16,,,
,,10/11/2021 16:00:00,358.39,,,
,,10/12/2021 16:00:00,357.14,,,
,,10/13/2021 16:00:00,360,,,
,,10/14/2021 16:00:00,366.63,,,
,,10/15/2021 16:00:00,368.94,,,
,,10/18/2021 16:00:00,372.65,,,
,,10/19/2021 16:00:00,375.47,,,
,,10/20/2021 16:00:00,374.98,,,
,,10/21/2021 16:00:00,377.27,,,
,,10/22/2021 16:00:00,374.1,,,
,,10/25/2021 16:00:00,377.93,,,
,,10/26/2021 16:00:00,379.12,,,
,,10/27/2021 16:00:00,380,,,
,,10/28/2021 16:00:00,384.22,,,
,,10/29/2021 16:00:00,386.11,,,
,,11/1/2021 16:00:00,387.43,,,
,,11/2/2021 16:00:00,389.05,,,
,,11/3/2021 16:00:00,393.18,,,
,,11/4/2021 16:00:00,398.22,,,
,,11/5/2021 16:00:00,398.6,,,
,,11/8/2021 16:00:00,398.06,,,
,,11/9/2021 16:00:00,395.32,,,
,,11/10/2021 16:00:00,389.51,,,
,,11/11/2021 16:00:00,390.59,,,
,,11/12/2021 16:00:00,394.7,,,
,,11/15/2021 16:00:00,394.61,,,
,,11/16/2021 16:00:00,397.42,,,
,,11/17/2021 16:00:00,397.63,,,
,,11/18/2021 16:00:00,401.75,,,
,,11/19/2021 16:00:00,403.99,,,
,,11/22/2021 16:00:00,399.3,,,
,,11/23/2021 16:00:00,397.48,,,
,,11/24/2021 16:00:00,398.76,,,
,,11/26/2021 13:00:00,391.2,,,
,,11/29/2021 16:00:00,399.69,,,
,,11/30/2021 16:00:00,393.82,,,
,,12/1/2021 16:00:00,387.12,,,
,,12/2/2021 16:00:00,389.91,,,
,,12/3/2021 16:00:00,383.13,,,
,,12/6/2021 16:00:00,386.2,,,
,,12/7/2021 16:00:00,397.83,,,
,,12/8/2021 16:00:00,399.61,,,
,,12/9/2021 16:00:00,393.73,,,
,,12/10/2021 16:00:00,398.01,,,
,,12/13/2021 16:00:00,392.26,,,
,,12/14/2021 16:00:00,388.2,,,
,,12/15/2021 16:00:00,397.05,,,
,,12/16/2021 16:00:00,386.84,,,
,,12/17/2021 16:00:00,384.91,,,
,,12/20/2021 16:00:00,380.69,,,
,,12/21/2021 16:00:00,389.21,,,
,,12/22/2021 16:00:00,393.95,,,
,,12/23/2021 16:00:00,396.92,,,
,,12/27/2021 16:00:00,403.48,,,
,,12/28/2021 16:00:00,401.61,,,
,,12/29/2021 16:00:00,401.55,,,
,,12/30/2021 16:00:00,400.35,,,
,,12/31/2021 16:00:00,397.85,,,
,,1/3/2022 16:00:00,401.68,,,
,,1/4/2022 16:00:00,396.47,,,
,,1/5/2022 16:00:00,384.29,,,
,,1/6/2022 16:00:00,384.02,,,
,,1/7/2022 16:00:00,379.86,,,
,,1/10/2022 16:00:00,380.11,,,
,,1/11/2022 16:00:00,385.82,,,
,,1/12/2022 16:00:00,387.35,,,
,,1/13/2022 16:00:00,377.66,,,
,,1/14/2022 16:00:00,380.01,,,
,,1/18/2022 16:00:00,370.55,,,
,,1/19/2022 16:00:00,366.48,,,
,,1/20/2022 16:00:00,361.72,,,
,,1/21/2022 16:00:00,351.69,,,
,,1/24/2022 16:00:00,353.3,,,
,,1/25/2022 16:00:00,345.11,,,
,,1/26/2022 16:00:00,344.57,,,
,,1/27/2022 16:00:00,341.1,,,
,,1/28/2022 16:00:00,351.8,,,
,,1/31/2022 16:00:00,363.05,,,
,,2/1/2022 16:00:00,365.52,,,
,,2/2/2022 16:00:00,368.49,,,
,,2/3/2022 16:00:00,353.55,,,
,,2/4/2022 16:00:00,358.01,,,
,,2/7/2022 16:00:00,355.13,,,
,,2/8/2022 16:00:00,359.12,,,
,,2/9/2022 16:00:00,366.73,,,
,,2/10/2022 16:00:00,358.43,,,
,,2/11/2022 16:00:00,347.06,,,
,,2/14/2022 16:00:00,347.49,,,
,,2/15/2022 16:00:00,356.13,,,
,,2/16/2022 16:00:00,356.04,,,
,,2/17/2022 16:00:00,345.45,,,
,,2/18/2022 16:00:00,341.51,,,
,,2/22/2022 16:00:00,338.08,,,
,,2/23/2022 16:00:00,329.42,,,
,,2/24/2022 16:00:00,340.49,,,
,,2/25/2022 16:00:00,345.77,,,
,,2/28/2022 16:00:00,346.8,,,
,,3/1/2022 16:00:00,341.49,,,
,,3/2/2022 16:00:00,347.22,,,
,,3/3/2022 16:00:00,342.26,,,
,,3/4/2022 16:00:00,337.3,,,
,,3/7/2022 16:00:00,324.86,,,
,,3/8/2022 16:00:00,323.35,,,
,,3/9/2022 16:00:00,334.99,,,
,,3/10/2022 16:00:00,331.27,,,
,,3/11/2022 16:00:00,324.4,,,
,,3/14/2022 16:00:00,318.17,,,
,,3/15/2022 16:00:00,328.15,,,
,,3/16/2022 16:00:00,340.32,,,
,,3/17/2022 16:00:00,344.44,,,
,,3/18/2022 16:00:00,351.49,,,
,,3/21/2022 16:00:00,350.08,,,
,,3/22/2022 16:00:00,356.96,,,
,,3/23/2022 16:00:00,351.83,,,
,,3/24/2022 16:00:00,359.65,,,
,,3/25/2022 16:00:00,359.35,,,
,,3/28/2022 16:00:00,364.91,,,
,,3/29/2022 16:00:00,371.19,,,
,,3/30/2022 16:00:00,367.09,,,
,,3/31/2022 16:00:00,362.54,,,
,,4/1/2022 16:00:00,361.85,,,
,,4/4/2022 16:00:00,369.3,,,
,,4/5/2022 16:00:00,361.1,,,
,,4/6/2022 16:00:00,353.26,,,
,,4/7/2022 16:00:00,354.1,,,
,,4/8/2022 16:00:00,349.15,,,
,,4/11/2022 16:00:00,340.89,,,
,,4/12/2022 16:00:00,339.45,,,
,,4/13/2022 16:00:00,346.35,,,
,,4/14/2022 16:00:00,338.43,,,
,,4/18/2022 16:00:00,338.69,,,
,,4/19/2022 16:00:00,346.26,,,
,,4/20/2022 16:00:00,341.21,,,
,,4/21/2022 16:00:00,334.15,,,
,,4/22/2022 16:00:00,325.4,,,
,,4/25/2022 16:00:00,329.58,,,
,,4/26/2022 16:00:00,317.14,,,
,,4/27/2022 16:00:00,316.76,,,
,,4/28/2022 16:00:00,328.01,,,
,,4/29/2022 16:00:00,313.25,,,
,,5/2/2022 16:00:00,318.48,,,
,,5/3/2022 16:00:00,318.82,,,
,,5/4/2022 16:00:00,329.6,,,
,,5/5/2022 16:00:00,313,,,
,,5/6/2022 16:00:00,309.25,,,
,,5/9/2022 16:00:00,297.15,,,
,,5/10/2022 16:00:00,300.76,,,
,,5/11/2022 16:00:00,291.84,,,
,,5/12/2022 16:00:00,291.15,,,
,,5/13/2022 16:00:00,301.94,,,
,,5/16/2022 16:00:00,298.44,,,
,,5/17/2022 16:00:00,306.17,,,
,,5/18/2022 16:00:00,291.14,,,
,,5/19/2022 16:00:00,289.58,,,
,,5/20/2022 16:00:00,288.68,,,
,,5/23/2022 16:00:00,293.48,,,
,,5/24/2022 16:00:00,287.24,,,
,,5/25/2022 16:00:00,291.26,,,
,,5/26/2022 16:00:00,299.33,,,
,,5/27/2022 16:00:00,309.1,,,
,,5/31/2022 16:00:00,308.28,,,
,,6/1/2022 16:00:00,306,,,
,,6/2/2022 16:00:00,314.38,,,
,,6/3/2022 16:00:00,306.2,,,
,,6/6/2022 16:00:00,307.22,,,
,,6/7/2022 16:00:00,309.87,,,
,,6/8/2022 16:00:00,307.64,,,
,,6/9/2022 16:00:00,299.4,,,
,,6/10/2022 16:00:00,288.84,,,
,,6/13/2022 16:00:00,275.41,,,
,,6/14/2022 16:00:00,275.91,,,
,,6/15/2022 16:00:00,282.8,,,
,,6/16/2022 16:00:00,271.39,,,
,,6/17/2022 16:00:00,274.69,,,
,,6/21/2022 16:00:00,281.08,,,
,,6/22/2022 16:00:00,280.67,,,
,,6/23/2022 16:00:00,284.85,,,
,,6/24/2022 16:00:00,294.61,,,
,,6/27/2022 16:00:00,292.45,,,
,,6/28/2022 16:00:00,283.54,,,
,,6/29/2022 16:00:00,283.8,,,
,,6/30/2022 16:00:00,280.28,,,
,,7/1/2022 16:00:00,282.13,,,
,,7/5/2022 16:00:00,286.96,,,
,,7/6/2022 16:00:00,288.8,,,
,,7/7/2022 16:00:00,294.98,,,
,,7/8/2022 16:00:00,295.35,,,
,,7/11/2022 16:00:00,289.04,,,
,,7/12/2022 16:00:00,286.24,,,
,,7/13/2022 16:00:00,285.65,,,
,,7/14/2022 16:00:00,286.67,,,
,,7/15/2022 16:00:00,291.87,,,
,,7/18/2022 16:00:00,289.4,,,
,,7/19/2022 16:00:00,298.3,,,
,,7/20/2022 16:00:00,303.03,,,
,,7/21/2022 16:00:00,307.38,,,
,,7/22/2022 16:00:00,301.99,,,
,,7/25/2022 16:00:00,300.27,,,
,,7/26/2022 16:00:00,294.37,,,
,,7/27/2022 16:00:00,306.81,,,
,,7/28/2022 16:00:00,309.81,,,
,,7/29/2022 16:00:00,315.46,,,
,,8/1/2022 16:00:00,315.27,,,
,,8/2/2022 16:00:00,314.33,,,
,,8/3/2022 16:00:00,322.89,,,
,,8/4/2022 16:00:00,324.4,,,
,,8/5/2022 16:00:00,321.75,,,
,,8/8/2022 16:00:00,320.71,,,
,,8/9/2022 16:00:00,317.08,,,
,,8/10/2022 16:00:00,325.93,,,
,,8/11/2022 16:00:00,324.08,,,
,,8/12/2022 16:00:00,330.39,,,
,,8/15/2022 16:00:00,333.06,,,
,,8/16/2022 16:00:00,332.28,,,
,,8/17/2022 16:00:00,328.49,,,
,,8/18/2022 16:00:00,329.28,,,
,,8/19/2022 16:00:00,322.86,,,
,,8/22/2022 16:00:00,314.36,,,
,,8/23/2022 16:00:00,314.1,,,
,,8/24/2022 16:00:00,315.01,,,
,,8/25/2022 16:00:00,320.58,,,
,,8/26/2022 16:00:00,307.44,,,
,,8/29/2022 16:00:00,304.41,,,
,,8/30/2022 16:00:00,301.02,,,
,,8/31/2022 16:00:00,299.27,,,
,,9/1/2022 16:00:00,299.4,,,
,,9/2/2022 16:00:00,295.17,,,
,,9/6/2022 16:00:00,293.05,,,
,,9/7/2022 16:00:00,298.97,,,
,,9/8/2022 16:00:00,300.52,,,
,,9/9/2022 16:00:00,307.09,,,
,,9/12/2022 16:00:00,310.74,,,
,,9/13/2022 16:00:00,293.7,,,
,,9/14/2022 16:00:00,296.03,,,
,,9/15/2022 16:00:00,291.1,,,
,,9/16/2022 16:00:00,289.32,,,
,,9/19/2022 16:00:00,291.05,,,
,,9/20/2022 16:00:00,288.73,,,
,,9/21/2022 16:00:00,283.56,,,
,,9/22/2022 16:00:00,280.07,,,
,,9/23/2022 16:00:00,275.51,,,
,,9/26/2022 16:00:00,274.37,,,
,,9/27/2022 16:00:00,274.48,,,
,,9/28/2022 16:00:00,279.94,,,
,,9/29/2022 16:00:00,271.87,,,
,,9/30/2022 16:00:00,267.26,,,
,,10/3/2022 16:00:00,273.53,,,
,,10/4/2022 16:00:00,282.13,,,
,,10/5/2022 16:00:00,281.98,,,
,,10/6/2022 16:00:00,279.76,,,
,,10/7/2022 16:00:00,269.1,,,
,,10/10/2022 16:00:00,266.41,,,
,,10/11/2022 16:00:00,262.75,,,
,,10/12/2022 16:00:00,262.66,,,
,,10/13/2022 16:00:00,268.82,,,
,,10/14/2022 16:00:00,260.74,,,
,,10/17/2022 16:00:00,269.35,,,
,,10/18/2022 16:00:00,271.48,,,
,,10/19/2022 16:00:00,270.49,,,
,,10/20/2022 16:00:00,269.11,,,
,,10/21/2022 16:00:00,275.42,,,
,,10/24/2022 16:00:00,278.45,,,
,,10/25/2022 16:00:00,284.21,,,
,,10/26/2022 16:00:00,277.93,,,
,,10/27/2022 16:00:00,272.87,,,
,,10/28/2022 16:00:00,281.22,,,
,,10/31/2022 16:00:00,277.95,,,
,,11/1/2022 16:00:00,275.11,,,
,,11/2/2022 16:00:00,265.68,,,
,,11/3/2022 16:00:00,260.49,,,
,,11/4/2022 16:00:00,264.68,,,
,,11/7/2022 16:00:00,267.59,,,
,,11/8/2022 16:00:00,269.54,,,
,,11/9/2022 16:00:00,263.32,,,
,,11/10/2022 16:00:00,282.75,,,
,,11/11/2022 16:00:00,287.96,,,
,,11/14/2022 16:00:00,285.44,,,
,,11/15/2022 16:00:00,289.39,,,
,,11/16/2022 16:00:00,285.44,,,
,,11/17/2022 16:00:00,284.81,,,
,,11/18/2022 16:00:00,284.82,,,
,,11/21/2022 16:00:00,281.89,,,
,,11/22/2022 16:00:00,285.95,,,
,,11/23/2022 16:00:00,288.82,,,
,,11/25/2022 13:05:00,286.92,,,
,,11/28/2022 16:00:00,282.71,,,
,,11/29/2022 16:00:00,280.57,,,
,,11/30/2022 16:00:00,293.36,,,
,,12/1/2022 16:00:00,293.72,,,
,,12/2/2022 16:00:00,292.55,,,
,,12/5/2022 16:00:00,287.64,,,
,,12/6/2022 16:00:00,281.68,,,
,,12/7/2022 16:00:00,280.53,,,
,,12/8/2022 16:00:00,283.85,,,
